#Note: the line starts with '#' will be ignored!!!,,,,,,
#Enums Start....,hkjc.cap.ida.football.entity.enumcode.,,,,,
statecode.incident,IncidentMatchStatus,FIRST_EXTRA_TIME,FirstExtraTime,,0,
statecode.incident,IncidentMatchStatus,EXTRA_TIME_HALF_TIME,ExtraTimeHalfTime,,0,
statecode.incident,IncidentMatchStatus,SECOND_EXTRA_TIME,SecondExtraTime,,0,
statecode.incident,IncidentMatchStatus,BEFORE_PENALTY_KICK,BeforePenaltyKick,,0,
statecode.incident,IncidentMatchStatus,PENALTY_KICK,PenaltyKick,,0,
statecode.incident,IncidentMatchStatus,ENDED_AFTER_FT,EndedAfterFT,,0,
statecode.incident,IncidentMatchStatus,ENDED_AFTER_ET,EndedAfterET,,0,
statecode.incident,IncidentMatchStatus,ENDED_AFTER_PK,EndedAfterPK,,0,
statecode.incident,IncidentMatchStatus,POSTPONED,Postponed,,0,
statecode.incident,IncidentMatchStatus,DELAYED,Delayed,,0,
statecode.incident,IncidentMatchStatus,CANCELED,Canceled,,0,
statecode.incident,IncidentMatchStatus,INTERRUPTED,Interrupted,,0,
statecode.incident,IncidentMatchStatus,SUSPENDED,Suspended,,0,
statecode.incident,IncidentMatchStatus,ABANDONED,Abandoned,,0,
statecode.incident,IncidentMatchStatus,UNKNOWN,Unknown,,0,

statecode.incident,PeriodValue,FIRSTHALF,FirstHalf,,0,
statecode.incident,PeriodValue,SECONDHALF,SecondHalf,,0,
statecode.incident,PeriodValue,FIRSTEXTRATIME,FirstExtraTime,,0,
statecode.incident,PeriodValue,PENALTYKICK,PenaltyKick,,0,

statecode.incident,ActionType,REGULAR,Regular,,0,
statecode.incident,ActionType,OWNGOAL,OwnGoal,,0,
statecode.incident,ActionType,PENALTY,Penalty,,0,
statecode.incident,ActionType,REDCARD,RedCard,,0,
statecode.incident,ActionType,YELLOWCARD,YellowCard,,0,
statecode.incident,ActionType,YELLOWREDCARD,YellowRedCard,,0,

statecode.incident,ActionSourceType,SCORE,score,,0,
statecode.incident,ActionSourceType,PENALTY,penalty,,0,

statecode.incident,ActionPeriod,BEFOREKICKOFF,BeforeKickOff,,0,
statecode.incident,ActionPeriod,FTANDET,FTAndET,,0,
statecode.incident,ActionPeriod,PENALTYKICK,PenaltyKick,,0,
statecode.incident,ActionPeriod,HALFTIME,HalfTime,,0,
statecode.incident,ActionPeriod,ENDED,Ended,,0,
statecode.incident,ActionPeriod,NOTONPITCH,NotOnPitch,,0,

statecode.event,MatchWageringStatus,INITIAL,Initial,,0,
statecode.event,MatchWageringStatus,DEFINED,Defined,,0,
statecode.event,MatchWageringStatus,CLOSED,Closed,,0,
statecode.event,MatchWageringStatus,RESULT_IN,ResultIn,,0,
statecode.event,MatchWageringStatus,REMOVED,Removed,,0,
statecode.event,MatchWageringStatus,CANCELED,Canceled,,0,
statecode.event,MatchWageringStatus,ABANDONED,Abandoned,,0,
statecode.wagering.general,PoolStatus,INITIAL,Initial,,0,
statecode.wagering.general,PoolStatus,DEFINED,Defined,,0,
statecode.wagering.general,PoolStatus,SELLING,Selling,,0,
statecode.wagering.general,PoolStatus,CLOSED,Closed,,0,
statecode.wagering.general,PoolStatus,RESULT_IN,ResultIn,,0,
statecode.wagering.general,PoolStatus,PAYOUT,Payout,,0,
statecode.wagering.general,PoolStatus,STOP_PAYOUT,StopPayout,,0,
statecode.wagering.general,PoolStatus,REMOVED,Removed,,0,
statecode.wagering.general,PoolStatus,REFUND_BEFORE_CLOSED,RefundBeforeClosed,,0,
statecode.wagering.general,PoolStatus,CLOSED_AFTER_REFUND,ClosedAfterRefund,,0,
statecode.wagering.general,PoolStatus,REFUND_AFTER_CLOSED,RefundAfterClosed,,0,
statecode.wagering.general,SelectionStatus,INITIAL,Initial,,0,
statecode.wagering.general,SelectionStatus,DEFINED,Defined,,0,
statecode.wagering.general,SelectionStatus,START_SELL,StartSell,,0,
statecode.wagering.general,SelectionStatus,STOP_SELL,StopSell,,0,
statecode.wagering.general,SelectionStatus,LOSE,Lose,,0,
statecode.wagering.general,SelectionStatus,WITHDRAWN,Withdrawn,,0,
statecode.event,MatchCornerStatus,STARTED,Started,,0,
statecode.event,MatchCornerStatus,INTERIM,Interim,,0,
statecode.event,MatchCornerStatus,RESULT_FINAL,ResultFinal,,0,
statecode.event,MatchProgressStatus,STARTED,Started,,0,
statecode.event,MatchProgressStatus,INTERIM,Interim,,0,
statecode.event,MatchProgressStatus,RESULT_FINAL,ResultFinal,,0,
statecode.wagering.general,JackpotAllocationStatus,INITIAL,Initial,,0,
statecode.wagering.general,JackpotAllocationStatus,CONFIRMED,Confirmed,,0,
statecode.wagering.general,JackpotEstimatedDividendStatus,INITIAL,Initial,,0,
statecode.wagering.general,JackpotEstimatedDividendStatus,CONFIRMED,Confirmed,,0,
statecode.wagering.general,SellingChannelStatus,START_SELL,StartSell,,0,
statecode.wagering.general,SellingChannelStatus,STOP_SELL,StopSell,,0,
statecode.operational.fbadmin,FileStatus,PROCESSING,Processing,,0,
statecode.operational.fbadmin,FileStatus,SUCCESS,Success,,0,
statecode.operational.fbadmin,FileStatus,FAILURE,Failure,,0,
statecode.operational.fbadmin,MatchEntityMappingGroupMappingStatus,APPROVED,Approved,,0,
statecode.operational.fbadmin,MatchEntityMappingGroupMappingStatus,RESOLVED,Resolved,,0,
statecode.betradar,SourceMatchStatusCode,NOT_STARTED,0,NotStarted,0,
statecode.betradar,SourceMatchStatusCode,FIRST_PERIOD,1,,0,
statecode.betradar,SourceMatchStatusCode,SECOND_PERIOD,2,,0,
statecode.betradar,SourceMatchStatusCode,THIRD_PERIOD,3,,0,
statecode.betradar,SourceMatchStatusCode,FOURTH_PERIOD,4,,0,
statecode.betradar,SourceMatchStatusCode,FIFTH_PERIOD,5,,0,
statecode.betradar,SourceMatchStatusCode,FIRST_HALF,6,,0,
statecode.betradar,SourceMatchStatusCode,SECOND_HALF,7,,0,
statecode.betradar,SourceMatchStatusCode,FIRST_SET,8,,0,
statecode.betradar,SourceMatchStatusCode,SECOND_SET,9,,0,
statecode.betradar,SourceMatchStatusCode,THIRD_SET,10,,0,
statecode.betradar,SourceMatchStatusCode,FOURTH_SET,11,,0,
statecode.betradar,SourceMatchStatusCode,FIFTH_SET,12,,0,
statecode.betradar,SourceMatchStatusCode,FIRST_QUARTER,13,,0,
statecode.betradar,SourceMatchStatusCode,SECOND_QUARTER,14,,0,
statecode.betradar,SourceMatchStatusCode,THIRD_QUARTER,15,,0,
statecode.betradar,SourceMatchStatusCode,FOURTH_QUARTER,16,,0,
statecode.betradar,SourceMatchStatusCode,STARTED,20,,0,
statecode.betradar,SourceMatchStatusCode,PAUSE,30,,0,
statecode.betradar,SourceMatchStatusCode,HALF_TIME,31,,0,
statecode.betradar,SourceMatchStatusCode,AWAITING_EXTRA_TIME,32,,0,
statecode.betradar,SourceMatchStatusCode,EXTRA_HALF_TIME,33,,0,
statecode.betradar,SourceMatchStatusCode,AWAITING_PENALTIES,34,,0,
statecode.betradar,SourceMatchStatusCode,OVER_TIME,40,,0,
statecode.betradar,SourceMatchStatusCode,FIRST_EXTRA_TIME,41,,0,
statecode.betradar,SourceMatchStatusCode,SECOND_EXTRA_TIME,42,,0,
statecode.betradar,SourceMatchStatusCode,PENALTIES,50,,0,
statecode.betradar,SourceMatchStatusCode,POSTPONED,60,,0,
statecode.betradar,SourceMatchStatusCode,START_DELAYED,61,,0,
statecode.betradar,SourceMatchStatusCode,CANCELED,70,,0,
statecode.betradar,SourceMatchStatusCode,INTERRUPTED,80,,0,
statecode.betradar,SourceMatchStatusCode,SUSPENDED,81,,0,
statecode.betradar,SourceMatchStatusCode,ABANDONED,90,,0,
statecode.betradar,SourceMatchStatusCode,WALKOVER,91,,0,
statecode.betradar,SourceMatchStatusCode,RETIRED,92,,0,
statecode.betradar,SourceMatchStatusCode,ENDED,100,,0,
statecode.betradar,SourceMatchStatusCode,AET,110,,0,
statecode.betradar,SourceMatchStatusCode,AP,120,,0,
statecode.betradar,SourceMatchStatusCode,AGS,130,,0,
statecode.betradar,SourceMatchStatusCode,FIRST_BREAK,301,,0,
statecode.betradar,SourceMatchStatusCode,SECOND_BREAK,302,,0,
statecode.betradar,SourceMatchStatusCode,THIRD_BREAK,303,,0,
statecode.betradar,MatchStatus,BEFORE_KICKOFF,BeforeKickOff,,0,
statecode.betradar,MatchStatus,FIRST_HALF,FirstHalf,,0,
statecode.betradar,MatchStatus,HALF_TIME,HalfTime,,0,
statecode.betradar,MatchStatus,SECOND_HALF,SecondHalf,,0,
statecode.betradar,MatchStatus,BEFORE_EXTRA_TIME,BeforeExtraTime,,0,
statecode.betradar,MatchStatus,OVER_TIME,Overtime,,0,
statecode.betradar,MatchStatus,FIRST_EXTRA_TIME,FirstExtraTime,,0,
statecode.betradar,MatchStatus,EXTRA_TIME_HALF_TIME,ExtraTimeHalfTime,,0,
statecode.betradar,MatchStatus,SECOND_EXTRA_TIME,SecondExtraTime,,0,
statecode.betradar,MatchStatus,BEFORE_PENALTY_KICK,BeforePenaltyKick,,0,
statecode.betradar,MatchStatus,PENALTY_KICK,PenaltyKick,,0,
statecode.betradar,MatchStatus,ENDED_AFTER_FT,EndedAfterFT,,0,
statecode.betradar,MatchStatus,ENDED_AFTER_ET,EndedAfterET,,0,
statecode.betradar,MatchStatus,ENDED_AFTER_PK,EndedAfterPK,,0,
statecode.betradar,MatchStatus,POSTPONED,Postponed,,0,
statecode.betradar,MatchStatus,DELAYED,Delayed,,0,
statecode.betradar,MatchStatus,CANCELED,Canceled,,0,
statecode.betradar,MatchStatus,INTERRUPTED,Interrupted,,0,
statecode.betradar,MatchStatus,SUSPENDED,Suspended,,0,
statecode.betradar,MatchStatus,ABANDONED,Abandoned,,0,
statecode.betradar,MatchStatus,UNKNOWN,Unknown,,0,
#Status End....,,,,,,
